tail_number,lat,lon,alt,timestamp
AAX009,34.110471,-117.917141,869.8,2025-01-01T10:31:23
AAX009,34.110084,-117.914988,870.3,2025-01-01T10:31:33
AAX009,34.109698,-117.912835,870.8,2025-01-01T10:31:43
AAX009,34.109312,-117.910683,871.3,2025-01-01T10:31:53
AAX009,34.108925,-117.90853,871.8,2025-01-01T10:32:03
AAX009,34.108539,-117.906377,872.4,2025-01-01T10:32:13
AAX009,34.108152,-117.904224,872.9,2025-01-01T10:32:23
AAX009,34.107766,-117.902071,873.4,2025-01-01T10:32:33
AAX009,34.107379,-117.899918,873.9,2025-01-01T10:32:43
AAX009,34.106993,-117.897765,874.4,2025-01-01T10:32:53
AAX009,34.106607,-117.895612,874.9,2025-01-01T10:33:03
AAX009,34.10622,-117.893459,875.4,2025-01-01T10:33:13
AAX009,34.105834,-117.891306,875.9,2025-01-01T10:33:23
AAX009,34.105447,-117.889154,876.4,2025-01-01T10:33:33
AAX009,34.105061,-117.887001,876.9,2025-01-01T10:33:43
AAX009,34.104674,-117.884848,877.4,2025-01-01T10:33:53
AAX009,34.104288,-117.882695,877.9,2025-01-01T10:34:03
AAX009,34.103902,-117.880542,878.4,2025-01-01T10:34:13
AAX009,34.103515,-117.878389,878.9,2025-01-01T10:34:23
AAX009,34.103129,-117.876236,879.4,2025-01-01T10:34:33
AAX009,34.102742,-117.874083,879.9,2025-01-01T10:34:43
AAX009,34.102356,-117.87193,880.4,2025-01-01T10:34:53
AAX009,34.101969,-117.869777,880.9,2025-01-01T10:35:03
AAX009,34.101583,-117.867624,881.4,2025-01-01T10:35:13
AAX009,34.101197,-117.865472,881.9,2025-01-01T10:35:23
AAX009,34.10081,-117.863319,882.4,2025-01-01T10:35:33
AAX009,34.100424,-117.861166,882.9,2025-01-01T10:35:43
AAX009,34.100037,-117.859013,883.5,2025-01-01T10:35:53
AAX009,34.099651,-117.85686,884.0,2025-01-01T10:36:03
AAX009,34.099265,-117.854707,884.5,2025-01-01T10:36:13
AAX009,34.098878,-117.852554,885.0,2025-01-01T10:36:23
AAX009,34.098492,-117.850401,885.5,2025-01-01T10:36:33
AAX009,34.098105,-117.848248,886.0,2025-01-01T10:36:43
AAX009,34.097719,-117.846095,886.5,2025-01-01T10:36:53
AAX009,34.097332,-117.843943,887.0,2025-01-01T10:37:03
AAX009,34.096946,-117.84179,887.5,2025-01-01T10:37:13
AAX009,34.09656,-117.839637,888.0,2025-01-01T10:37:23
AAX009,34.096173,-117.837484,888.5,2025-01-01T10:37:33
AAX009,34.095787,-117.835331,889.0,2025-01-01T10:37:43
AAX009,34.0954,-117.833178,889.5,2025-01-01T10:37:53
AAX009,34.095014,-117.831025,890.0,2025-01-01T10:38:03
AAX009,34.094627,-117.828872,890.5,2025-01-01T10:38:13
AAX009,34.094241,-117.826719,891.0,2025-01-01T10:38:23
AAX009,34.093855,-117.824566,891.5,2025-01-01T10:38:33
AAX009,34.093468,-117.822413,892.0,2025-01-01T10:38:43
AAX009,34.093082,-117.820261,892.5,2025-01-01T10:38:53
AAX009,34.092695,-117.818108,893.0,2025-01-01T10:39:03
AAX009,34.092309,-117.815955,893.5,2025-01-01T10:39:13
AAX009,34.091922,-117.813802,894.0,2025-01-01T10:39:23
AAX009,34.091536,-117.811649,894.6,2025-01-01T10:39:33
AAX009,34.09115,-117.809496,895.1,2025-01-01T10:39:43
AAX009,34.090763,-117.807343,895.6,2025-01-01T10:39:53
AAX009,34.090377,-117.80519,896.1,2025-01-01T10:40:03
AAX009,34.08999,-117.803037,896.6,2025-01-01T10:40:13
AAX009,34.089604,-117.800884,897.1,2025-01-01T10:40:23
AAX009,34.089217,-117.798732,897.6,2025-01-01T10:40:33
AAX009,34.088831,-117.796579,898.1,2025-01-01T10:40:43
AAX009,34.088445,-117.794426,898.6,2025-01-01T10:40:53
AAX009,34.088058,-117.792273,899.1,2025-01-01T10:41:03
AAX009,34.087672,-117.79012,899.6,2025-01-01T10:41:13
AAX009,34.087285,-117.787967,900.1,2025-01-01T10:41:23
AAX009,34.086899,-117.785814,900.6,2025-01-01T10:41:33
AAX009,34.086513,-117.783661,901.1,2025-01-01T10:41:43
AAX009,34.086126,-117.781508,901.6,2025-01-01T10:41:53
AAX009,34.08574,-117.779355,902.1,2025-01-01T10:42:03
AAX009,34.085353,-117.777202,902.6,2025-01-01T10:42:13
AAX009,34.084967,-117.77505,903.1,2025-01-01T10:42:23
AAX009,34.08458,-117.772897,903.6,2025-01-01T10:42:33
AAX009,34.084194,-117.770744,904.1,2025-01-01T10:42:43
AAX009,34.083808,-117.768591,904.6,2025-01-01T10:42:53
AAX009,34.083421,-117.766438,905.1,2025-01-01T10:43:03
AAX009,34.083035,-117.764285,905.7,2025-01-01T10:43:13
AAX009,34.082648,-117.762132,906.2,2025-01-01T10:43:23
AAX009,34.082262,-117.759979,906.7,2025-01-01T10:43:33
AAX009,34.081875,-117.757826,907.2,2025-01-01T10:43:43
AAX009,34.081489,-117.755673,907.7,2025-01-01T10:43:53
AAX009,34.081103,-117.753521,908.2,2025-01-01T10:44:03
AAX009,34.080716,-117.751368,908.7,2025-01-01T10:44:13
AAX009,34.08033,-117.749215,909.2,2025-01-01T10:44:23
AAX009,34.079943,-117.747062,909.7,2025-01-01T10:44:33
AAX009,34.079557,-117.744909,910.2,2025-01-01T10:44:43
AAX009,34.07917,-117.742756,910.7,2025-01-01T10:44:53
AAX009,34.078784,-117.740603,911.2,2025-01-01T10:45:03
AAX009,34.078398,-117.73845,911.7,2025-01-01T10:45:13
AAX009,34.078011,-117.736297,912.2,2025-01-01T10:45:23
AAX009,34.077625,-117.734144,912.7,2025-01-01T10:45:33
AAX009,34.077238,-117.731991,913.2,2025-01-01T10:45:43
AAX009,34.076852,-117.729839,913.7,2025-01-01T10:45:53
AAX009,34.076465,-117.727686,914.2,2025-01-01T10:46:03
AAX009,34.076079,-117.725533,914.7,2025-01-01T10:46:13
AAX009,34.075693,-117.72338,915.2,2025-01-01T10:46:23
AAX009,34.075306,-117.721227,915.7,2025-01-01T10:46:33
AAX009,34.07492,-117.719074,916.2,2025-01-01T10:46:43
AAX009,34.074533,-117.716921,916.8,2025-01-01T10:46:53
AAX009,34.074147,-117.714768,917.3,2025-01-01T10:47:03
AAX009,34.073761,-117.712615,917.8,2025-01-01T10:47:13
AAX009,34.073374,-117.710462,918.3,2025-01-01T10:47:23
AAX009,34.072988,-117.70831,918.8,2025-01-01T10:47:33
AAX009,34.072601,-117.706157,919.3,2025-01-01T10:47:43
AAX009,34.072215,-117.704004,919.8,2025-01-01T10:47:53
AAX009,34.071828,-117.701851,920.3,2025-01-01T10:48:03
AAX009,34.071442,-117.699698,920.8,2025-01-01T10:48:13
AAX009,34.071056,-117.697545,921.3,2025-01-01T10:48:23
AAX009,34.070669,-117.695392,921.8,2025-01-01T10:48:33
AAX009,34.070283,-117.693239,922.3,2025-01-01T10:48:43
AAX009,34.069896,-117.691086,922.8,2025-01-01T10:48:53
AAX009,34.06951,-117.688933,923.3,2025-01-01T10:49:03
AAX009,34.069123,-117.68678,923.8,2025-01-01T10:49:13
AAX009,34.068737,-117.684628,924.3,2025-01-01T10:49:23
AAX009,34.068351,-117.682475,924.8,2025-01-01T10:49:33
AAX009,34.067964,-117.680322,925.3,2025-01-01T10:49:43
AAX009,34.067578,-117.678169,925.8,2025-01-01T10:49:53
AAX009,34.067191,-117.676016,926.3,2025-01-01T10:50:03
AAX009,34.066805,-117.673863,926.8,2025-01-01T10:50:13
AAX009,34.066418,-117.67171,927.3,2025-01-01T10:50:23
AAX009,34.066032,-117.669557,927.9,2025-01-01T10:50:33
AAX009,34.065646,-117.667404,928.4,2025-01-01T10:50:43
AAX009,34.065259,-117.665251,928.9,2025-01-01T10:50:53
AAX009,34.064873,-117.663099,929.4,2025-01-01T10:51:03
AAX009,34.064486,-117.660946,929.9,2025-01-01T10:51:13
AAX009,34.0641,-117.658793,930.4,2025-01-01T10:51:23
AAX009,34.063713,-117.65664,930.9,2025-01-01T10:51:33
AAX009,34.063327,-117.654487,931.4,2025-01-01T10:51:43
AAX009,34.062941,-117.652334,931.9,2025-01-01T10:51:53
AAX009,34.062554,-117.650181,932.4,2025-01-01T10:52:03
AAX009,34.062168,-117.648028,932.9,2025-01-01T10:52:13
AAX009,34.061781,-117.645875,933.4,2025-01-01T10:52:23
AAX009,34.061395,-117.643722,933.9,2025-01-01T10:52:33
AAX009,34.061009,-117.641569,934.4,2025-01-01T10:52:43
AAX009,34.060622,-117.639417,934.9,2025-01-01T10:52:53
AAX009,34.060236,-117.637264,935.4,2025-01-01T10:53:03
AAX009,34.059849,-117.635111,935.9,2025-01-01T10:53:13
AAX009,34.059463,-117.632958,936.4,2025-01-01T10:53:23
AAX009,34.059076,-117.630805,936.9,2025-01-01T10:53:33
AAX009,34.05869,-117.628652,937.4,2025-01-01T10:53:43
AAX009,34.058304,-117.626499,937.9,2025-01-01T10:53:53
AAX009,34.057917,-117.624346,938.4,2025-01-01T10:54:03
AAX009,34.057531,-117.622193,939.0,2025-01-01T10:54:13
AAX009,34.057144,-117.62004,939.5,2025-01-01T10:54:23
AAX009,34.056758,-117.617888,940.0,2025-01-01T10:54:33
AAX009,34.056371,-117.615735,940.5,2025-01-01T10:54:43
AAX009,34.055985,-117.613582,941.0,2025-01-01T10:54:53
AAX009,34.055599,-117.611429,941.5,2025-01-01T10:55:03
AAX009,34.055212,-117.609276,942.0,2025-01-01T10:55:13
AAX009,34.054826,-117.607123,942.5,2025-01-01T10:55:23
AAX009,34.054439,-117.60497,943.0,2025-01-01T10:55:33
AAX009,34.054053,-117.602817,943.5,2025-01-01T10:55:43
AAX009,34.053666,-117.600664,944.0,2025-01-01T10:55:53
AAY004,34.1808,-118.30897,778.0,2025-01-01T10:16:05
AAY004,34.179529,-118.301887,779.7,2025-01-01T10:16:15
AAY004,34.178257,-118.294804,781.3,2025-01-01T10:16:25
AAY004,34.176986,-118.287721,783.0,2025-01-01T10:16:35
AAY004,34.175715,-118.280638,784.6,2025-01-01T10:16:45
AAY004,34.174443,-118.273555,786.3,2025-01-01T10:16:55
AAY004,34.173172,-118.266472,788.0,2025-01-01T10:17:05
AAY004,34.171901,-118.259389,789.6,2025-01-01T10:17:15
AAY004,34.170629,-118.252306,791.3,2025-01-01T10:17:25
AAY004,34.169358,-118.245222,792.9,2025-01-01T10:17:35
AAY004,34.168087,-118.238139,794.6,2025-01-01T10:17:45
AAY004,34.166815,-118.231056,796.3,2025-01-01T10:17:55
AAY004,34.165544,-118.223973,797.9,2025-01-01T10:18:05
AAY004,34.164273,-118.21689,799.6,2025-01-01T10:18:15
AAY004,34.163001,-118.209807,801.2,2025-01-01T10:18:25
AAY004,34.16173,-118.202724,802.9,2025-01-01T10:18:35
AAY004,34.160459,-118.195641,804.6,2025-01-01T10:18:45
AAY004,34.159187,-118.188558,806.2,2025-01-01T10:18:55
AAY004,34.157916,-118.181475,807.9,2025-01-01T10:19:05
AAY004,34.156645,-118.174392,809.5,2025-01-01T10:19:15
AAY004,34.155373,-118.167309,811.2,2025-01-01T10:19:25
AAY004,34.154102,-118.160226,812.9,2025-01-01T10:19:35
AAY004,34.152831,-118.153143,814.5,2025-01-01T10:19:45
AAY004,34.151559,-118.14606,816.2,2025-01-01T10:19:55
AAY004,34.150288,-118.138977,817.8,2025-01-01T10:20:05
AAY004,34.149017,-118.131894,819.5,2025-01-01T10:20:15
AAY004,34.147745,-118.124811,821.2,2025-01-01T10:20:25
AAY004,34.146474,-118.117727,822.8,2025-01-01T10:20:35
AAY004,34.145203,-118.110644,824.5,2025-01-01T10:20:45
AAY004,34.143931,-118.103561,826.1,2025-01-01T10:20:55
AAY004,34.14266,-118.096478,827.8,2025-01-01T10:21:05
AAY004,34.141389,-118.089395,829.5,2025-01-01T10:21:15
AAY004,34.140117,-118.082312,831.1,2025-01-01T10:21:25
AAY004,34.138846,-118.075229,832.8,2025-01-01T10:21:35
AAY004,34.137575,-118.068146,834.4,2025-01-01T10:21:45
AAY004,34.136303,-118.061063,836.1,2025-01-01T10:21:55
AAY004,34.135032,-118.05398,837.8,2025-01-01T10:22:05
AAY004,34.133761,-118.046897,839.4,2025-01-01T10:22:15
AAY004,34.132489,-118.039814,841.1,2025-01-01T10:22:25
AAY004,34.131218,-118.032731,842.7,2025-01-01T10:22:35
AAY004,34.129947,-118.025648,844.4,2025-01-01T10:22:45
AAY004,34.128675,-118.018565,846.1,2025-01-01T10:22:55
AAY004,34.127404,-118.011482,847.7,2025-01-01T10:23:05
AAY004,34.126133,-118.004399,849.4,2025-01-01T10:23:15
AAY004,34.124861,-117.997315,851.0,2025-01-01T10:23:25
AAY004,34.12359,-117.990232,852.7,2025-01-01T10:23:35
AAY004,34.122319,-117.983149,854.4,2025-01-01T10:23:45
AAY004,34.121047,-117.976066,856.0,2025-01-01T10:23:55
AAY004,34.119776,-117.968983,857.7,2025-01-01T10:24:05
AAY004,34.118505,-117.9619,859.3,2025-01-01T10:24:15
AAY004,34.117233,-117.954817,861.0,2025-01-01T10:24:25
AAY004,34.115962,-117.947734,862.7,2025-01-01T10:24:35
AAY004,34.114691,-117.940651,864.3,2025-01-01T10:24:45
AAY004,34.113419,-117.933568,866.0,2025-01-01T10:24:55
AAY004,34.112148,-117.926485,867.6,2025-01-01T10:25:05
AAY004,34.110877,-117.919402,869.3,2025-01-01T10:25:15
AAY004,34.109605,-117.912319,871.0,2025-01-01T10:25:25
AAY004,34.108334,-117.905236,872.6,2025-01-01T10:25:35
AAY004,34.107063,-117.898153,874.3,2025-01-01T10:25:45
AAY004,34.105791,-117.89107,875.9,2025-01-01T10:25:55
AAY004,34.10452,-117.883987,877.6,2025-01-01T10:26:05
AAY004,34.103249,-117.876904,879.3,2025-01-01T10:26:15
AAY004,34.101977,-117.86982,880.9,2025-01-01T10:26:25
AAY004,34.100706,-117.862737,882.6,2025-01-01T10:26:35
AAY004,34.099435,-117.855654,884.2,2025-01-01T10:26:45
AAY004,34.098163,-117.848571,885.9,2025-01-01T10:26:55
AAY004,34.096892,-117.841488,887.6,2025-01-01T10:27:05
AAY004,34.095621,-117.834405,889.2,2025-01-01T10:27:15
AAY004,34.094349,-117.827322,890.9,2025-01-01T10:27:25
AAY004,34.093078,-117.820239,892.5,2025-01-01T10:27:35
AAY004,34.091807,-117.813156,894.2,2025-01-01T10:27:45
AAY004,34.090535,-117.806073,895.9,2025-01-01T10:27:55
AAY004,34.089264,-117.79899,897.5,2025-01-01T10:28:05
AAY004,34.087993,-117.791907,899.2,2025-01-01T10:28:15
AAY004,34.086721,-117.784824,900.8,2025-01-01T10:28:25
AAY004,34.08545,-117.777741,902.5,2025-01-01T10:28:35
AAY004,34.084179,-117.770658,904.2,2025-01-01T10:28:45
AAY004,34.082907,-117.763575,905.8,2025-01-01T10:28:55
AAY004,34.081636,-117.756492,907.5,2025-01-01T10:29:05
AAY004,34.080364,-117.749408,909.1,2025-01-01T10:29:15
AAY004,34.079093,-117.742325,910.8,2025-01-01T10:29:25
AAY004,34.077822,-117.735242,912.5,2025-01-01T10:29:35
AAY004,34.07655,-117.728159,914.1,2025-01-01T10:29:45
AAY004,34.075279,-117.721076,915.8,2025-01-01T10:29:55
AAY004,34.074008,-117.713993,917.4,2025-01-01T10:30:05
AAY004,34.072736,-117.70691,919.1,2025-01-01T10:30:15
AAY004,34.071465,-117.699827,920.8,2025-01-01T10:30:25
AAY004,34.070194,-117.692744,922.4,2025-01-01T10:30:35
AAY004,34.068922,-117.685661,924.1,2025-01-01T10:30:45
AAY004,34.067651,-117.678578,925.7,2025-01-01T10:30:55
AAY004,34.06638,-117.671495,927.4,2025-01-01T10:31:05
AAY004,34.065108,-117.664412,929.1,2025-01-01T10:31:15
AAY004,34.063837,-117.657329,930.7,2025-01-01T10:31:25
AAY004,34.062566,-117.650246,932.4,2025-01-01T10:31:35
AAY004,34.061294,-117.643163,934.0,2025-01-01T10:31:45
AAY004,34.060023,-117.63608,935.7,2025-01-01T10:31:55
AAY004,34.058752,-117.628996,937.4,2025-01-01T10:32:05
AAY004,34.05748,-117.621913,939.0,2025-01-01T10:32:15
AAY004,34.056209,-117.61483,940.7,2025-01-01T10:32:25
AAY004,34.054938,-117.607747,942.3,2025-01-01T10:32:35
AAY004,34.053666,-117.600664,944.0,2025-01-01T10:32:45
AAY009,34.1808,-118.30897,778.0,2025-01-01T11:04:24
AAY009,34.179554,-118.302026,779.6,2025-01-01T11:04:34
AAY009,34.178307,-118.295082,781.3,2025-01-01T11:04:44
AAY009,34.177061,-118.288137,782.9,2025-01-01T11:04:54
AAY009,34.175814,-118.281193,784.5,2025-01-01T11:05:04
AAY009,34.174568,-118.274249,786.1,2025-01-01T11:05:14
AAY009,34.173322,-118.267305,787.8,2025-01-01T11:05:24
AAY009,34.172075,-118.260361,789.4,2025-01-01T11:05:34
AAY009,34.170829,-118.253417,791.0,2025-01-01T11:05:44
AAY009,34.169582,-118.246472,792.6,2025-01-01T11:05:54
AAY009,34.168336,-118.239528,794.3,2025-01-01T11:06:04
AAY009,34.16709,-118.232584,795.9,2025-01-01T11:06:14
AAY009,34.165843,-118.22564,797.5,2025-01-01T11:06:24
AAY009,34.164597,-118.218696,799.2,2025-01-01T11:06:34
AAY009,34.16335,-118.211752,800.8,2025-01-01T11:06:44
AAY009,34.162104,-118.204807,802.4,2025-01-01T11:06:54
AAY009,34.160857,-118.197863,804.0,2025-01-01T11:07:04
AAY009,34.159611,-118.190919,805.7,2025-01-01T11:07:14
AAY009,34.158365,-118.183975,807.3,2025-01-01T11:07:24
AAY009,34.157118,-118.177031,808.9,2025-01-01T11:07:34
AAY009,34.155872,-118.170087,810.5,2025-01-01T11:07:44
AAY009,34.154625,-118.163142,812.2,2025-01-01T11:07:54
AAY009,34.153379,-118.156198,813.8,2025-01-01T11:08:04
AAY009,34.152133,-118.149254,815.4,2025-01-01T11:08:14
AAY009,34.150886,-118.14231,817.1,2025-01-01T11:08:24
AAY009,34.14964,-118.135366,818.7,2025-01-01T11:08:34
AAY009,34.148393,-118.128421,820.3,2025-01-01T11:08:44
AAY009,34.147147,-118.121477,821.9,2025-01-01T11:08:54
AAY009,34.145901,-118.114533,823.6,2025-01-01T11:09:04
AAY009,34.144654,-118.107589,825.2,2025-01-01T11:09:14
AAY009,34.143408,-118.100645,826.8,2025-01-01T11:09:24
AAY009,34.142161,-118.093701,828.5,2025-01-01T11:09:34
AAY009,34.140915,-118.086756,830.1,2025-01-01T11:09:44
AAY009,34.139669,-118.079812,831.7,2025-01-01T11:09:54
AAY009,34.138422,-118.072868,833.3,2025-01-01T11:10:04
AAY009,34.137176,-118.065924,835.0,2025-01-01T11:10:14
AAY009,34.135929,-118.05898,836.6,2025-01-01T11:10:24
AAY009,34.134683,-118.052036,838.2,2025-01-01T11:10:34
AAY009,34.133437,-118.045091,839.8,2025-01-01T11:10:44
AAY009,34.13219,-118.038147,841.5,2025-01-01T11:10:54
AAY009,34.130944,-118.031203,843.1,2025-01-01T11:11:04
AAY009,34.129697,-118.024259,844.7,2025-01-01T11:11:14
AAY009,34.128451,-118.017315,846.4,2025-01-01T11:11:24
AAY009,34.127204,-118.010371,848.0,2025-01-01T11:11:34
AAY009,34.125958,-118.003426,849.6,2025-01-01T11:11:44
AAY009,34.124712,-117.996482,851.2,2025-01-01T11:11:54
AAY009,34.123465,-117.989538,852.9,2025-01-01T11:12:04
AAY009,34.122219,-117.982594,854.5,2025-01-01T11:12:14
AAY009,34.120972,-117.97565,856.1,2025-01-01T11:12:24
AAY009,34.119726,-117.968705,857.7,2025-01-01T11:12:34
AAY009,34.11848,-117.961761,859.4,2025-01-01T11:12:44
AAY009,34.117233,-117.954817,861.0,2025-01-01T11:12:54
AAY009,34.115987,-117.947873,862.6,2025-01-01T11:13:04
AAY009,34.11474,-117.940929,864.3,2025-01-01T11:13:14
AAY009,34.113494,-117.933985,865.9,2025-01-01T11:13:24
AAY009,34.112248,-117.92704,867.5,2025-01-01T11:13:34
AAY009,34.111001,-117.920096,869.1,2025-01-01T11:13:44
AAY009,34.109755,-117.913152,870.8,2025-01-01T11:13:54
AAY009,34.108508,-117.906208,872.4,2025-01-01T11:14:04
AAY009,34.107262,-117.899264,874.0,2025-01-01T11:14:14
AAY009,34.106016,-117.89232,875.6,2025-01-01T11:14:24
AAY009,34.104769,-117.885375,877.3,2025-01-01T11:14:34
AAY009,34.103523,-117.878431,878.9,2025-01-01T11:14:44
AAY009,34.102276,-117.871487,880.5,2025-01-01T11:14:54
AAY009,34.10103,-117.864543,882.2,2025-01-01T11:15:04
AAY009,34.099784,-117.857599,883.8,2025-01-01T11:15:14
AAY009,34.098537,-117.850655,885.4,2025-01-01T11:15:24
AAY009,34.097291,-117.84371,887.0,2025-01-01T11:15:34
AAY009,34.096044,-117.836766,888.7,2025-01-01T11:15:44
AAY009,34.094798,-117.829822,890.3,2025-01-01T11:15:54
AAY009,34.093551,-117.822878,891.9,2025-01-01T11:16:04
AAY009,34.092305,-117.815934,893.5,2025-01-01T11:16:14
AAY009,34.091059,-117.808989,895.2,2025-01-01T11:16:24
AAY009,34.089812,-117.802045,896.8,2025-01-01T11:16:34
AAY009,34.088566,-117.795101,898.4,2025-01-01T11:16:44
AAY009,34.087319,-117.788157,900.1,2025-01-01T11:16:54
AAY009,34.086073,-117.781213,901.7,2025-01-01T11:17:04
AAY009,34.084827,-117.774269,903.3,2025-01-01T11:17:14
AAY009,34.08358,-117.767324,904.9,2025-01-01T11:17:24
AAY009,34.082334,-117.76038,906.6,2025-01-01T11:17:34
AAY009,34.081087,-117.753436,908.2,2025-01-01T11:17:44
AAY009,34.079841,-117.746492,909.8,2025-01-01T11:17:54
AAY009,34.078595,-117.739548,911.5,2025-01-01T11:18:04
AAY009,34.077348,-117.732604,913.1,2025-01-01T11:18:14
AAY009,34.076102,-117.725659,914.7,2025-01-01T11:18:24
AAY009,34.074855,-117.718715,916.3,2025-01-01T11:18:34
AAY009,34.073609,-117.711771,918.0,2025-01-01T11:18:44
AAY009,34.072363,-117.704827,919.6,2025-01-01T11:18:54
AAY009,34.071116,-117.697883,921.2,2025-01-01T11:19:04
AAY009,34.06987,-117.690939,922.8,2025-01-01T11:19:14
AAY009,34.068623,-117.683994,924.5,2025-01-01T11:19:24
AAY009,34.067377,-117.67705,926.1,2025-01-01T11:19:34
AAY009,34.066131,-117.670106,927.7,2025-01-01T11:19:44
AAY009,34.064884,-117.663162,929.4,2025-01-01T11:19:54
AAY009,34.063638,-117.656218,931.0,2025-01-01T11:20:04
AAY009,34.062391,-117.649273,932.6,2025-01-01T11:20:14
AAY009,34.061145,-117.642329,934.2,2025-01-01T11:20:24
AAY009,34.059898,-117.635385,935.9,2025-01-01T11:20:34
AAY009,34.058652,-117.628441,937.5,2025-01-01T11:20:44
AAY009,34.057406,-117.621497,939.1,2025-01-01T11:20:54
AAY009,34.056159,-117.614553,940.7,2025-01-01T11:21:04
AAY009,34.054913,-117.607608,942.4,2025-01-01T11:21:14
AAY009,34.053666,-117.600664,944.0,2025-01-01T11:21:24
AAZ004,34.1808,-118.30897,778.0,2025-01-01T11:18:59
AAZ004,34.178446,-118.295853,781.1,2025-01-01T11:19:09
AAZ004,34.176091,-118.282736,784.1,2025-01-01T11:19:19
AAZ004,34.173737,-118.26962,787.2,2025-01-01T11:19:29
AAZ004,34.171383,-118.256503,790.3,2025-01-01T11:19:39
AAZ004,34.169028,-118.243386,793.4,2025-01-01T11:19:49
AAZ004,34.166674,-118.230269,796.4,2025-01-01T11:19:59
AAZ004,34.16432,-118.217153,799.5,2025-01-01T11:20:09
AAZ004,34.161965,-118.204036,802.6,2025-01-01T11:20:19
AAZ004,34.159611,-118.190919,805.7,2025-01-01T11:20:29
AAZ004,34.157257,-118.177802,808.7,2025-01-01T11:20:39
AAZ004,34.154902,-118.164685,811.8,2025-01-01T11:20:49
AAZ004,34.152548,-118.151569,814.9,2025-01-01T11:20:59
AAZ004,34.150194,-118.138452,818.0,2025-01-01T11:21:09
AAZ004,34.147839,-118.125335,821.0,2025-01-01T11:21:19
AAZ004,34.145485,-118.112218,824.1,2025-01-01T11:21:29
AAZ004,34.143131,-118.099102,827.2,2025-01-01T11:21:39
AAZ004,34.140776,-118.085985,830.3,2025-01-01T11:21:49
AAZ004,34.138422,-118.072868,833.3,2025-01-01T11:21:59
AAZ004,34.136068,-118.059751,836.4,2025-01-01T11:22:09
AAZ004,34.133714,-118.046635,839.5,2025-01-01T11:22:19
AAZ004,34.131359,-118.033518,842.6,2025-01-01T11:22:29
AAZ004,34.129005,-118.020401,845.6,2025-01-01T11:22:39
AAZ004,34.126651,-118.007284,848.7,2025-01-01T11:22:49
AAZ004,34.124296,-117.994167,851.8,2025-01-01T11:22:59
AAZ004,34.121942,-117.981051,854.9,2025-01-01T11:23:09
AAZ004,34.119588,-117.967934,857.9,2025-01-01T11:23:19
AAZ004,34.117233,-117.954817,861.0,2025-01-01T11:23:29
AAZ004,34.114879,-117.9417,864.1,2025-01-01T11:23:39
AAZ004,34.112525,-117.928584,867.1,2025-01-01T11:23:49
AAZ004,34.11017,-117.915467,870.2,2025-01-01T11:23:59
AAZ004,34.107816,-117.90235,873.3,2025-01-01T11:24:09
AAZ004,34.105462,-117.889233,876.4,2025-01-01T11:24:19
AAZ004,34.103107,-117.876116,879.4,2025-01-01T11:24:29
AAZ004,34.100753,-117.863,882.5,2025-01-01T11:24:39
AAZ004,34.098399,-117.849883,885.6,2025-01-01T11:24:49
AAZ004,34.096044,-117.836766,888.7,2025-01-01T11:24:59
AAZ004,34.09369,-117.823649,891.7,2025-01-01T11:25:09
AAZ004,34.091336,-117.810533,894.8,2025-01-01T11:25:19
AAZ004,34.088981,-117.797416,897.9,2025-01-01T11:25:29
AAZ004,34.086627,-117.784299,901.0,2025-01-01T11:25:39
AAZ004,34.084273,-117.771182,904.0,2025-01-01T11:25:49
AAZ004,34.081918,-117.758066,907.1,2025-01-01T11:25:59
AAZ004,34.079564,-117.744949,910.2,2025-01-01T11:26:09
AAZ004,34.07721,-117.731832,913.3,2025-01-01T11:26:19
AAZ004,34.074855,-117.718715,916.3,2025-01-01T11:26:29
AAZ004,34.072501,-117.705598,919.4,2025-01-01T11:26:39
AAZ004,34.070147,-117.692482,922.5,2025-01-01T11:26:49
AAZ004,34.067792,-117.679365,925.6,2025-01-01T11:26:59
AAZ004,34.065438,-117.666248,928.6,2025-01-01T11:27:09
AAZ004,34.063084,-117.653131,931.7,2025-01-01T11:27:19
AAZ004,34.060729,-117.640015,934.8,2025-01-01T11:27:29
AAZ004,34.058375,-117.626898,937.9,2025-01-01T11:27:39
AAZ004,34.056021,-117.613781,940.9,2025-01-01T11:27:49
AAZ004,34.053666,-117.600664,944.0,2025-01-01T11:27:59
AAZ009,34.1808,-118.30897,778.0,2025-01-01T10:22:39
AAZ009,34.178205,-118.294515,781.4,2025-01-01T10:22:49
AAZ009,34.175611,-118.28006,784.8,2025-01-01T10:22:59
AAZ009,34.173016,-118.265604,788.2,2025-01-01T10:23:09
AAZ009,34.170422,-118.251149,791.6,2025-01-01T10:23:19
AAZ009,34.167827,-118.236694,794.9,2025-01-01T10:23:29
AAZ009,34.165233,-118.222239,798.3,2025-01-01T10:23:39
AAZ009,34.162638,-118.207783,801.7,2025-01-01T10:23:49
AAZ009,34.160044,-118.193328,805.1,2025-01-01T10:23:59
AAZ009,34.157449,-118.178873,808.5,2025-01-01T10:24:09
AAZ009,34.154854,-118.164418,811.9,2025-01-01T10:24:19
AAZ009,34.15226,-118.149963,815.3,2025-01-01T10:24:29
AAZ009,34.149665,-118.135507,818.7,2025-01-01T10:24:39
AAZ009,34.147071,-118.121052,822.0,2025-01-01T10:24:49
